condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
3,64,8,known,3,100.0,300.0,150.0,2152.536385958037,123.42793632815193,2148.994750437297,1690.3149350531849,91.15153724351546,1687.8554372107808,1.0,1.0,28.0,4571.233713510597,55.14023488258735,68.34088578577813,0.025250000064261258,150000.0,7000.0,,0.0
3,65,8,known,3,100.0,300.0,150.0,1261.4244975802621,89.96941727494409,1258.2119324862658,353.1453028573404,64.9917314795833,347.1133529115359,1.0,1.0,42.0,3407.481017677855,73.99699831175433,74.19435488530956,0.0358121000463143,150000.0,7000.0,,0.0
3,66,8,known,3,100.0,300.0,150.0,1490.6227478291958,59.58474611428649,1489.4313795460191,738.2199629093199,49.082662491448836,736.5864551297343,1.0,1.0,32.0,3391.977789140847,74.71000695974816,91.083328564574,0.021341299987398088,150000.0,7000.0,,0.0
3,67,8,known,3,100.0,300.0,150.0,1094.6459942868637,54.5053764631662,1093.2881672939136,445.0954892829951,33.497931908646216,443.83317038940714,1.0,1.0,45.0,4649.297377519941,54.108386740525646,68.64579236899954,0.028432599967345595,150000.0,7000.0,,0.0
3,68,8,known,3,100.0,300.0,150.0,1334.9020895223614,74.37294854480403,1332.828666084249,946.440444270671,56.293610910476,944.7648087867822,1.0,1.0,25.0,4686.887976932742,53.94594045595219,66.59550577330057,0.01626219996251166,150000.0,7000.0,,0.0
3,69,8,known,3,100.0,300.0,150.0,1094.4909422177655,100.70339479124985,1089.8482687393919,714.9567895445065,57.52597887333765,712.6387392434206,1.0,1.0,24.0,3618.862099481622,69.5466175775472,97.8005156825244,0.017047700006514788,150000.0,7000.0,,0.0
3,70,8,known,3,100.0,300.0,150.0,2113.50345457978,80.51642102067848,2111.969213427763,1197.4738033005397,64.51421916873502,1195.734680067492,1.0,1.0,33.0,5035.585897898345,50.34454250483148,58.08983898818732,0.03338110004551709,150000.0,7000.0,,0.0
3,71,8,known,3,100.0,300.0,150.0,2092.8531488164554,108.71369852184648,2090.0276635165987,1201.3600444260699,80.27404043282979,1198.6751164414807,1.0,1.0,20.0,3595.620328913513,69.90248859221946,59.25434996361345,0.0190546999219805,150000.0,7000.0,,0.0
3,72,8,known,3,100.0,300.0,150.0,892.182236648905,57.804048757840604,890.3077194650419,768.8190175766483,54.386603796310474,766.8929384959976,1.0,1.0,35.0,4105.233409131949,61.833453070335,81.68425908644001,0.02587629994377494,150000.0,7000.0,,0.0
3,73,8,known,3,100.0,300.0,150.0,757.3296294581322,64.61578229600643,754.5680673958227,668.7032722965199,37.057996430673334,667.6756482609036,1.0,1.0,33.0,4128.95751478843,61.20442846517757,79.14758821012539,0.023824599920772016,150000.0,7000.0,,0.0
3,74,8,known,3,100.0,300.0,150.0,876.7067744449525,87.4046835438704,872.3389190287619,802.6197844178776,64.88956270956466,799.9924143330121,1.0,1.0,17.0,3944.3632677297473,63.762726402960304,50.49720199993134,0.014307999983429909,150000.0,7000.0,,0.0
3,75,8,known,3,100.0,300.0,150.0,973.2000014960458,61.50152597648,971.2547581425112,914.2151635391984,58.37044991655702,912.3498538507814,1.0,1.0,23.0,4150.219022498994,61.01123381597947,69.82758811734246,0.011939199990592897,150000.0,7000.0,,0.0
3,76,8,known,3,100.0,300.0,150.0,1235.7513578780167,123.93938455113843,1229.5204135981019,1036.4063977441267,47.48389439445244,1035.3180675802453,1.0,1.0,19.0,4392.877053786955,57.542746343872274,81.83311797166286,0.013376799994148314,150000.0,7000.0,,0.0
3,77,8,known,3,100.0,300.0,150.0,1416.432967736091,106.77541656182979,1412.402691341148,890.9544244132607,51.36723831375994,889.4724240860883,1.0,1.0,19.0,4744.5305602923945,53.138727252035025,79.115976146421,0.018422799999825656,150000.0,7000.0,,0.0
3,78,8,known,3,100.0,300.0,150.0,2241.1701904595643,116.44025740021337,2238.143312896011,1755.0052416043357,83.81054493007537,1753.0029066197287,1.0,1.0,27.0,4563.90954936125,55.34041294690648,102.47186494945527,0.016596300061792135,150000.0,7000.0,,0.0
3,79,8,known,3,100.0,300.0,150.0,696.2177256678456,46.197639706984965,694.683308867869,522.6613710498154,40.78444843167777,521.0676899921897,1.0,1.0,35.0,3964.502641931185,63.5837983793314,63.54690585055681,0.021245200070552528,150000.0,7000.0,,0.0
3,80,8,known,3,100.0,300.0,150.0,1118.0557441067517,77.72752507816278,1115.3506528331463,954.7857889018825,72.42163790098536,952.0351931797105,1.0,1.0,34.0,4408.71117135306,57.00909396003939,79.07759995648189,0.03326990001369268,150000.0,7000.0,,0.0
3,81,8,known,3,100.0,300.0,150.0,1174.463822253223,58.602409588127486,1173.0008641821692,1011.6278128031681,50.03114960165877,1010.3898830186586,1.0,1.0,18.0,4266.657635710943,58.86515099411691,69.31654622232627,0.020462999935261905,150000.0,7000.0,,0.0
3,82,8,known,3,100.0,300.0,150.0,1196.9260854872264,79.10974371241034,1194.3088807212027,1030.7495911750536,67.97002922278297,1028.5060985891112,1.0,1.0,38.0,4116.6894142400315,61.32695517724158,60.094417340226286,0.04142240004148334,150000.0,7000.0,,0.0
3,83,8,known,3,100.0,300.0,150.0,1998.848207646237,137.1098144219623,1994.1401796262337,975.049528228723,68.28050262719552,972.6558257986394,1.0,1.0,20.0,3338.5261227098044,75.505268281638,71.16712395168832,0.029475399991497397,150000.0,7000.0,,0.0
3,84,8,known,3,100.0,300.0,150.0,1516.3728440709697,59.859737831715066,1515.1908836917544,961.9989097694424,30.949712456073506,961.5009192385008,1.0,1.0,30.0,3609.3056873391574,70.08318268982241,80.37666344142053,0.028967499965801835,150000.0,7000.0,,0.0
3,85,8,known,3,100.0,300.0,150.0,1133.6742553859037,79.95069069805346,1130.8515394965368,900.6394641798195,63.52707194021832,898.3962130200765,1.0,1.0,31.0,3952.0606657687836,63.77372753156178,62.4295899768879,0.034651300054974854,150000.0,7000.0,,0.0
3,86,8,known,3,100.0,300.0,150.0,1362.506649092878,65.35144159777177,1360.9384842465865,804.8239071952494,34.55093419500877,804.0819327278033,1.0,1.0,34.0,4667.519163569108,54.08300578618495,55.54794513948603,0.024452200043015182,150000.0,7000.0,,0.0
3,87,8,known,3,100.0,300.0,150.0,1371.22565980932,72.19695355447203,1369.3237053439766,975.5374665712076,71.05559251906888,972.9462736739033,1.0,1.0,34.0,3634.638638619929,69.42943350958245,65.13660269003745,0.03183799993712455,150000.0,7000.0,,0.0
3,88,8,known,3,100.0,300.0,150.0,776.6658944066846,53.45944728193702,774.8238503239592,627.2618878287896,46.1566337981948,625.5613807444928,1.0,1.0,23.0,4283.868984325266,59.09534545491066,71.32917751991303,0.028469800017774105,150000.0,7000.0,,0.0
3,89,8,known,3,100.0,300.0,150.0,1088.0020471450418,67.59655618895141,1085.9001612409843,529.6831540665968,67.09349681305466,525.4166978573622,1.0,1.0,22.0,3633.6525123222305,69.28969759351685,58.223382007396765,0.028287599910981953,150000.0,7000.0,,0.0
