condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,tag_positionable,tag_total,rmse_tag_mm,rmse_tag_h_mm,rmse_tag_v_mm,rmse_tag_trueanchor_mm,delta_rmse_tag_mm,delta_rmse_tag_h_mm,delta_rmse_tag_v_mm,coverage,coverage_100mm,pdop_true,pdop_est,vdop_true,vdop_est,pdop_overconfidence,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
0,20,8,known,3,100.0,300.0,150.0,1382.2215288555526,54.74572040235376,1381.136945030944,1077.155066391774,39.08321424478253,1076.4457902828935,1.0,1.0,28.0,1233.2869122937336,205.2535235967739,70.56667416649023,882.0,882.0,3854.3648935616898,136.7411487894514,3851.938549736815,5873.882001406155,-2019.517107844465,14.621039220696886,-2020.6738540645874,0.03968253968253968,0.011337868480725623,11.539202868149037,11.262547971465183,11.517252554991622,11.23247323300698,3.4222849956573924,0.3193773630009673,150000.0,2900.0,H0,0.0
0,21,8,known,3,100.0,300.0,150.0,2933.174591350291,86.02516922171728,2931.9128318562475,1120.1172636307563,48.51383838990008,1119.0661695218616,1.0,1.0,28.0,2663.4867887454907,94.72248126649208,76.46699107689092,882.0,882.0,2702.779803993037,151.79453697944354,2698.5138664486863,6497.206133815278,-3794.426329822241,33.793394017708266,-3797.620620732641,0.03968253968253968,0.007936507936507936,11.136633303951605,8.617192533444076,11.113984320578822,8.579772095174278,3.1364969431787824,0.2732980509972549,150000.0,2900.0,H0,0.0
0,22,8,known,3,100.0,300.0,150.0,926.9673875634348,83.78663618395892,923.1729725263604,620.6162506939442,58.72927209146475,617.8312093323024,1.0,1.0,216.0,1330.59372521608,189.65204467204555,85.39528778927522,882.0,882.0,4756.521399908877,139.12486852818506,4754.486312815309,6058.706627646743,-1302.1852277378657,22.368726545614308,-1303.095218059857,0.027210884353741496,0.007936507936507936,11.894208816931265,14.1634890339111,11.872791241361186,14.138223875272168,3.3582977954941184,0.4367141200018523,150000.0,2900.0,H0,0.0
0,23,8,known,3,100.0,300.0,150.0,420.1521968656551,53.86883228678073,416.6845538763045,346.91683438206184,35.36752634149302,345.10929871296537,1.0,1.0,152.0,1081.21706841864,233.39626343863313,93.03873108039414,882.0,882.0,4965.980117656617,107.43678437047933,4964.817807968885,6339.758983548477,-1373.7788658918598,-10.243822472503467,-1373.8488692004303,0.031746031746031744,0.01020408163265306,12.359580515222568,11.143219891712706,12.338668695029135,11.120506930907325,4.456503744801673,0.37969604700265336,150000.0,2900.0,H0,0.0
0,24,8,known,3,100.0,300.0,150.0,2094.943643915093,100.53362797711394,2092.530014319032,1519.7077761881685,52.43018641548283,1518.803081561012,1.0,1.0,26.0,1419.5270191968334,178.69719343101303,92.95117897447108,882.0,882.0,2470.266729148536,122.61152821492634,2467.221945080541,6195.181696894045,-3724.914967745509,4.200668760584236,-3726.828032591116,0.04195011337868481,0.01020408163265306,11.505999512220559,8.054271088536588,11.482258096360813,8.021125493780808,3.067027049368124,0.30276463399786735,150000.0,2900.0,H0,0.0
0,25,8,known,3,100.0,300.0,150.0,1537.5973505190393,47.08053737736737,1536.8763890838547,954.7370989946471,54.05859730941841,953.2054323458574,1.0,1.0,44.0,1899.2094180664442,133.06967451005573,75.83434869654005,882.0,882.0,2514.8850018698545,123.56027388528642,2511.8478121389703,5442.638597117662,-2927.753595247808,8.683744503742332,-2929.5783135960996,0.05442176870748299,0.011337868480725623,11.882033039991589,10.918429707353251,11.860615144323468,10.89313827933077,2.303339462978043,0.2762416890000168,150000.0,2900.0,H0,0.0
0,26,8,known,3,100.0,300.0,150.0,2535.5971199514775,114.79518566986982,2532.997200956457,1199.0458263599608,66.46875483927023,1197.2020708056589,1.0,1.0,32.0,845.0795016200603,297.2200154347168,80.59990329130649,882.0,882.0,3567.5862742510462,147.2853972414063,3564.5446884537587,5600.328647950183,-2032.7423736991368,31.46065446443677,-2034.586100696658,0.034013605442176874,0.0045351473922902496,11.541218919007145,7.296447036123229,11.519170485580847,7.255210229683156,4.889484233338021,0.3272544619976543,150000.0,2900.0,H0,0.0
0,27,8,known,3,100.0,300.0,150.0,2015.015406440022,99.27713004723006,2012.5682944040018,1101.2119716646384,52.305547934615014,1099.9690614707217,1.0,1.0,34.0,618.5001306852354,407.6222285448681,79.15936054692096,882.0,882.0,4148.089556849481,153.43274498852722,4145.250941066054,6026.89781567151,-1878.8082588220295,37.359144793532494,-1880.5290250365742,0.021541950113378686,0.003401360544217687,11.472197479216666,7.627365317713502,11.450120256403904,7.590110024276054,5.438430420024744,0.2923723540006904,150000.0,2900.0,H0,0.0
0,28,8,known,3,100.0,300.0,150.0,1232.8886415963611,69.24479718761275,1230.9425496909946,350.0238017151992,36.69544153143243,348.09496741259323,1.0,1.0,111.0,1753.322128949076,143.57306681766974,83.7837255247209,882.0,882.0,3342.1697656803326,134.6494801159586,3339.4562821112404,5238.823626479644,-1896.6538607993116,23.529762637657527,-1898.1887419190125,0.04195011337868481,0.013605442176870748,11.174825329131377,13.586428721506,11.151143988900088,13.56639483223702,2.4599325063178683,0.39099031899968395,150000.0,2900.0,H0,0.0
0,29,8,known,3,100.0,300.0,150.0,2108.8041000975477,56.02446143745978,2108.0597696243985,1418.2222337740388,43.44683110245941,1417.5565869615855,1.0,1.0,37.0,2023.7998240021132,125.03399230498312,69.13847584760978,882.0,882.0,2271.0219399513444,126.34410422395865,2267.5047561291276,6195.799397054642,-3924.777457103298,9.003776116086485,-3927.1834051863552,0.05442176870748299,0.017006802721088437,11.495251989288949,9.25786330528355,11.471386313299709,9.230101988565268,2.4530735279438085,0.576590374999796,150000.0,2900.0,H0,0.0
